trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
21742822,2019-01-01 10:41:32,2019-01-01 10:47:17,4278,345.0,156,Clark St & Wellington Ave,226,Racine Ave & Belmont Ave,Subscriber,Male,1970
21742825,2019-01-01 10:44:00,2019-01-01 10:53:43,5748,583.0,127,Lincoln Ave & Fullerton Ave,153,Southport Ave & Wellington Ave,Subscriber,Female,1993
21742826,2019-01-01 10:44:16,2019-01-01 10:53:20,2933,544.0,80,Aberdeen St & Monroe St,133,Kingsbury St & Kinzie St,Subscriber,Male,1982
21742827,2019-01-01 10:44:34,2019-01-01 11:02:56,3438,"1,102.0",296,Broadway & Belmont Ave,117,Wilton Ave & Belmont Ave,Subscriber,,
21742831,2019-01-01 10:45:50,2019-01-01 10:54:46,5931,536.0,240,Sheridan Rd & Irving Park Rd,300,Broadway & Barry Ave,Subscriber,Male,1993
21742832,2019-01-01 10:47:32,2019-01-01 10:49:35,3368,123.0,130,Damen Ave & Division St,17,Honore St & Division St,Subscriber,Male,1990
21742833,2019-01-01 10:48:35,2019-01-01 10:55:16,69,401.0,138,Clybourn Ave & Division St,289,Wells St & Concord Ln,Subscriber,Male,1972
21742834,2019-01-01 10:50:39,2019-01-01 11:00:52,24,613.0,176,Clark St & Elm St,636,Orleans St & Hubbard St (*),Subscriber,Male,1958
21742837,2019-01-01 10:52:00,2019-01-01 11:08:09,2254,969.0,66,Clinton St & Lake St,35,Streeter Dr & Grand Ave,Subscriber,Male,1965
21742838,2019-01-01 10:52:43,2019-01-01 11:08:00,1562,917.0,66,Clinton St & Lake St,35,Streeter Dr & Grand Ave,Subscriber,Female,1965
21742839,2019-01-01 10:53:08,2019-01-01 11:14:44,2549,"1,296.0",337,Clark St & Chicago Ave,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1984
21742840,2019-01-01 10:53:20,2019-01-01 11:04:04,1742,644.0,506,Spaulding Ave & Armitage Ave,216,California Ave & Division St,Subscriber,Male,1987
21742841,2019-01-01 10:53:23,2019-01-01 11:01:36,5447,493.0,292,Southport Ave & Clark St,304,Broadway & Waveland Ave,Subscriber,Female,1959
21742842,2019-01-01 10:53:49,2019-01-01 11:10:15,4153,986.0,174,Canal St & Madison St,199,Wabash Ave & Grand Ave,Subscriber,Female,1982
21742843,2019-01-01 10:53:55,2019-01-01 10:55:25,5016,90.0,161,Rush St & Superior St,161,Rush St & Superior St,Subscriber,Female,1989
21742844,2019-01-01 10:54:08,2019-01-01 10:58:52,1633,284.0,114,Sheffield Ave & Waveland Ave,231,Sheridan Rd & Montrose Ave,Subscriber,Male,1988
21742845,2019-01-01 10:54:13,2019-01-01 11:10:22,495,969.0,174,Canal St & Madison St,199,Wabash Ave & Grand Ave,Subscriber,Female,1986
21742846,2019-01-01 10:57:19,2019-01-01 11:04:29,3489,430.0,161,Rush St & Superior St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1987
21742847,2019-01-01 10:57:28,2019-01-01 11:04:38,5016,430.0,161,Rush St & Superior St,196,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Female,1989
21742848,2019-01-01 10:58:58,2019-01-01 11:03:51,6231,293.0,56,Desplaines St & Kinzie St,107,Desplaines St & Jackson Blvd,Subscriber,Female,1976
21742849,2019-01-01 10:59:39,2019-01-01 11:03:38,4941,239.0,107,Desplaines St & Jackson Blvd,56,Desplaines St & Kinzie St,Subscriber,Male,1989
21742850,2019-01-01 11:00:11,2019-01-01 11:04:01,5216,230.0,244,Ravenswood Ave & Irving Park Rd,238,Wolcott (Ravenswood) Ave & Montrose Ave (*),Subscriber,Male,1981
21742851,2019-01-01 11:00:53,2019-01-01 11:15:03,2097,850.0,295,Broadway & Argyle St,472,Lincoln Ave & Winona St,Subscriber,Male,1993
21742854,2019-01-01 11:01:57,2019-01-01 11:09:25,715,448.0,53,Wells St & Huron St,26,McClurg Ct & Illinois St,Subscriber,Male,1972
21742857,2019-01-01 11:03:16,2019-01-01 11:05:44,2732,148.0,24,Fairbanks Ct & Grand Ave,199,Wabash Ave & Grand Ave,Subscriber,Male,1987
21742860,2019-01-01 11:04:09,2019-01-01 11:06:50,4556,161.0,24,Fairbanks Ct & Grand Ave,99,Lake Shore Dr & Ohio St,Subscriber,Male,1976
21742864,2019-01-01 11:04:53,2019-01-01 11:11:42,3146,409.0,272,Indiana Ave & 31st St,403,Wentworth Ave & 33rd St,Subscriber,Female,1989
21742867,2019-01-01 11:06:45,2019-01-01 11:12:09,5877,324.0,125,Rush St & Hubbard St,211,St. Clair St & Erie St,Subscriber,Male,1960
21742868,2019-01-01 11:06:47,2019-01-01 11:14:23,1176,456.0,144,Larrabee St & Webster Ave,156,Clark St & Wellington Ave,Subscriber,Male,1995
21742869,2019-01-01 11:07:11,2019-01-01 11:15:14,610,483.0,340,Clark St & Wrightwood Ave,153,Southport Ave & Wellington Ave,Subscriber,Male,1993
21742872,2019-01-01 11:08:08,2019-01-01 11:34:01,224,"1,553.0",601,Central St Metra,467,Western Ave & Lunt Ave,Subscriber,Male,1971
21742874,2019-01-01 11:09:23,2019-01-01 11:13:44,1251,261.0,453,Clark St & Schreiber Ave,451,Sheridan Rd & Loyola Ave,Subscriber,Male,1990
21742877,2019-01-01 11:10:00,2019-01-01 11:14:56,4119,296.0,125,Rush St & Hubbard St,627,LaSalle Dr & Huron St (*),Subscriber,Male,1992
21742884,2019-01-01 11:13:27,2019-01-01 11:32:15,3228,"1,128.0",140,Dearborn Pkwy & Delaware Pl,217,Racine Ave (May St) & Fulton St,Subscriber,Female,1983
21742885,2019-01-01 11:13:32,2019-01-01 11:19:06,4269,334.0,349,Halsted St & Wrightwood Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1992
21742886,2019-01-01 11:14:07,2019-01-01 11:19:29,740,322.0,111,Sedgwick St & Huron St,46,Wells St & Walton St,Subscriber,Male,1990
21742887,2019-01-01 11:14:23,2019-01-01 11:19:12,5434,289.0,89,Financial Pl & Ida B Wells Dr (Temp),414,Canal St & Taylor St,Subscriber,Female,1991
21742888,2019-01-01 11:14:32,2019-01-01 11:19:12,985,280.0,89,Financial Pl & Ida B Wells Dr (Temp),414,Canal St & Taylor St,Subscriber,Male,1992
21742889,2019-01-01 11:15:13,2019-01-01 11:36:20,3379,"1,267.0",254,Pine Grove Ave & Irving Park Rd,325,Clark St & Winnemac Ave,Subscriber,Male,1952
21742890,2019-01-01 11:15:14,2019-01-01 11:19:46,2405,272.0,312,Clarendon Ave & Gordon Ter,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1981
21742891,2019-01-01 11:15:18,2019-01-01 11:26:55,24,697.0,636,Orleans St & Hubbard St (*),289,Wells St & Concord Ln,Subscriber,Male,1958
21742892,2019-01-01 11:15:43,2019-01-01 11:20:31,303,288.0,232,Pine Grove Ave & Waveland Ave,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1974
21742893,2019-01-01 11:16:03,2019-01-01 11:24:59,5302,536.0,168,Michigan Ave & 14th St,414,Canal St & Taylor St,Subscriber,Male,1987
21742895,2019-01-01 11:18:11,2019-01-01 11:22:52,5461,281.0,340,Clark St & Wrightwood Ave,13,Wilton Ave & Diversey Pkwy,Subscriber,Female,1991
21742896,2019-01-01 11:20:29,2019-01-01 11:27:40,261,431.0,188,Greenview Ave & Fullerton Ave,310,Damen Ave & Charleston St,Subscriber,Male,1967
21742897,2019-01-01 11:20:46,2019-01-01 11:58:53,4332,"2,287.0",226,Racine Ave & Belmont Ave,226,Racine Ave & Belmont Ave,Customer,Male,1988
21742898,2019-01-01 11:21:11,2019-01-01 11:58:28,4829,"2,237.0",106,State St & Pearson St,337,Clark St & Chicago Ave,Subscriber,,
21742900,2019-01-01 11:21:20,2019-01-01 11:52:42,4161,"1,882.0",197,Michigan Ave & Madison St,3,Shedd Aquarium,Customer,,
21742901,2019-01-01 11:21:48,2019-01-01 11:27:34,5877,346.0,211,St. Clair St & Erie St,125,Rush St & Hubbard St,Subscriber,Male,1960
21742902,2019-01-01 11:22:01,2019-01-01 11:29:13,5512,432.0,154,Southport Ave & Belmont Ave,299,Halsted St & Roscoe St,Subscriber,Male,1993
21742903,2019-01-01 11:22:08,2019-01-01 11:53:30,2094,"1,882.0",197,Michigan Ave & Madison St,3,Shedd Aquarium,Customer,,
21742905,2019-01-01 11:22:29,2019-01-01 11:53:03,3608,"1,834.0",197,Michigan Ave & Madison St,3,Shedd Aquarium,Customer,,
21742906,2019-01-01 11:22:38,2019-01-01 13:28:00,3703,"7,522.0",354,Sheridan Rd & Greenleaf Ave,523,Eastlake Ter & Rogers Ave,Customer,,
21742907,2019-01-01 11:22:48,2019-01-01 11:53:23,1595,"1,835.0",197,Michigan Ave & Madison St,3,Shedd Aquarium,Customer,,
21742908,2019-01-01 11:23:15,2019-01-01 13:18:12,2732,"6,897.0",199,Wabash Ave & Grand Ave,199,Wabash Ave & Grand Ave,Customer,,
21742909,2019-01-01 11:23:53,2019-01-01 11:26:46,4841,173.0,180,Ritchie Ct & Banks St,176,Clark St & Elm St,Subscriber,Male,1992
21742910,2019-01-01 11:24:54,2019-01-01 11:34:22,5540,568.0,254,Pine Grove Ave & Irving Park Rd,465,Marine Dr & Ainslie St,Subscriber,Male,1960
21742911,2019-01-01 11:25:27,2019-01-01 11:28:46,3426,199.0,142,McClurg Ct & Erie St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1978
21742912,2019-01-01 11:26:37,2019-01-01 11:48:47,1793,"1,330.0",47,State St & Kinzie St,305,Western Ave & Division St,Subscriber,Female,1988
21742913,2019-01-01 11:27:11,2019-01-01 11:33:33,6415,382.0,77,Clinton St & Madison St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1992
21742914,2019-01-01 11:28:33,2019-01-01 11:36:28,391,475.0,291,Wells St & Evergreen Ave,291,Wells St & Evergreen Ave,Subscriber,Male,1984
21742917,2019-01-01 11:30:04,2019-01-01 11:37:25,200,441.0,54,Ogden Ave & Chicago Ave,359,Larrabee St & Division St,Subscriber,Female,1993
21742918,2019-01-01 11:30:04,2019-01-01 11:38:55,3943,531.0,61,Wood St & Milwaukee Ave,223,Clifton Ave & Armitage Ave,Subscriber,Female,1991
21742919,2019-01-01 11:31:39,2019-01-01 11:41:50,6417,611.0,26,McClurg Ct & Illinois St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Female,1972
21742920,2019-01-01 11:31:59,2019-01-01 11:34:17,3207,138.0,106,State St & Pearson St,110,Dearborn St & Erie St,Subscriber,Male,1982
21742921,2019-01-01 11:32:19,2019-01-01 11:50:41,3394,"1,102.0",505,Winchester Ave & Elston Ave,130,Damen Ave & Division St,Subscriber,Female,1989
21742928,2019-01-01 11:33:18,2019-01-01 11:41:22,5341,484.0,27,Larrabee St & North Ave,29,Noble St & Milwaukee Ave,Subscriber,Male,1993
21742936,2019-01-01 11:34:16,2019-01-01 11:44:33,6071,617.0,232,Pine Grove Ave & Waveland Ave,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1974
21742940,2019-01-01 11:34:37,2019-01-01 12:01:24,4202,"1,607.0",374,Western Ave & Walton St,319,Greenview Ave & Diversey Pkwy,Subscriber,Female,1983
21742941,2019-01-01 11:34:51,2019-01-01 11:39:48,441,297.0,121,Blackstone Ave & Hyde Park Blvd,418,Ellis Ave & 53rd St,Subscriber,Female,1991
21742945,2019-01-01 11:37:16,2019-01-01 12:05:39,4031,"1,703.0",93,Sheffield Ave & Willow St,238,Wolcott (Ravenswood) Ave & Montrose Ave (*),Subscriber,Female,1988
21742946,2019-01-01 11:38:19,2019-01-01 11:52:33,3639,854.0,321,Wabash Ave & 9th St,212,Wells St & Hubbard St,Subscriber,Female,1992
21742949,2019-01-01 11:39:18,2019-01-01 11:46:31,4188,433.0,228,Damen Ave & Melrose Ave,257,Lincoln Ave & Waveland Ave,Subscriber,Female,1984
21742951,2019-01-01 11:40:09,2019-01-01 11:51:28,1516,679.0,460,Clark St & Bryn Mawr Ave,242,Damen Ave & Leland Ave,Subscriber,Male,1964
21742952,2019-01-01 11:40:24,2019-01-01 11:50:51,5456,627.0,293,Broadway & Wilson Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1993
21742955,2019-01-01 11:41:08,2019-01-01 11:43:49,2340,161.0,176,Clark St & Elm St,301,Clark St & Schiller St,Subscriber,Male,1982
21742956,2019-01-01 11:41:17,2019-01-01 11:44:10,4941,173.0,56,Desplaines St & Kinzie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1979
21742957,2019-01-01 11:41:19,2019-01-01 11:53:04,1802,705.0,277,Ashland Ave & Grand Ave,71,Morgan St & Lake St,Subscriber,Female,1989
21742960,2019-01-01 11:42:07,2019-01-01 11:45:35,6458,208.0,314,Ravenswood Ave & Berteau Ave,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Female,1991
21742963,2019-01-01 11:42:32,2019-01-01 12:01:24,81,"1,132.0",232,Pine Grove Ave & Waveland Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Female,1989
21742965,2019-01-01 11:42:45,2019-01-01 11:55:45,6269,780.0,324,Stockton Dr & Wrightwood Ave,113,Bissell St & Armitage Ave,Subscriber,Female,1995
21742966,2019-01-01 11:43:07,2019-01-01 11:58:50,3728,943.0,289,Wells St & Concord Ln,133,Kingsbury St & Kinzie St,Subscriber,Female,1984
21742971,2019-01-01 11:44:44,2019-01-01 12:04:56,5643,"1,212.0",301,Clark St & Schiller St,304,Broadway & Waveland Ave,Subscriber,Male,1982
21742972,2019-01-01 11:45:22,2019-01-01 11:53:26,221,484.0,188,Greenview Ave & Fullerton Ave,340,Clark St & Wrightwood Ave,Subscriber,Male,1994
21742974,2019-01-01 11:46:02,2019-01-01 11:50:30,2696,268.0,53,Wells St & Huron St,211,St. Clair St & Erie St,Subscriber,Male,1971
21742977,2019-01-01 11:47:20,2019-01-01 11:50:06,689,166.0,110,Dearborn St & Erie St,106,State St & Pearson St,Subscriber,Male,1982
21742978,2019-01-01 11:47:25,2019-01-01 11:52:06,5140,281.0,114,Sheffield Ave & Waveland Ave,227,Southport Ave & Waveland Ave,Subscriber,Female,1989
21742979,2019-01-01 11:47:30,2019-01-01 11:53:20,4814,350.0,51,Clark St & Randolph St,56,Desplaines St & Kinzie St,Subscriber,Male,1988
21742980,2019-01-01 11:47:34,2019-01-01 12:17:26,5877,"1,792.0",125,Rush St & Hubbard St,300,Broadway & Barry Ave,Subscriber,Female,1989
21742981,2019-01-01 11:47:44,2019-01-01 12:11:56,6289,"1,452.0",328,Ellis Ave & 58th St,179,MLK Jr Dr & Pershing Rd,Subscriber,Male,1989
21742983,2019-01-01 11:47:52,2019-01-01 12:24:17,736,"2,185.0",159,Claremont Ave & Hirsch St,120,Wentworth Ave & Cermak Rd (Temp),Subscriber,Male,1990
21742986,2019-01-01 11:49:12,2019-01-01 11:54:57,3142,345.0,225,Halsted St & Dickens Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1979
21742988,2019-01-01 11:49:25,2019-01-01 11:53:42,6331,257.0,118,Sedgwick St & North Ave,224,Halsted St & Willow St,Subscriber,Male,1987
21742989,2019-01-01 11:50:44,2019-01-01 12:04:46,5676,842.0,76,Lake Shore Dr & Monroe St,85,Michigan Ave & Oak St,Subscriber,Female,1981
21742990,2019-01-01 11:50:57,2019-01-01 12:09:31,1830,"1,114.0",131,Lincoln Ave & Belmont Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Female,1993
21742991,2019-01-01 11:51:03,2019-01-01 12:02:53,482,710.0,198,Green St & Madison St,320,Loomis St & Lexington St,Subscriber,Male,1964
21742992,2019-01-01 11:52:01,2019-01-01 11:58:11,4621,370.0,41,Federal St & Polk St,37,Dearborn St & Adams St,Subscriber,Male,1957
21742993,2019-01-01 11:52:28,2019-01-01 12:05:06,5576,758.0,328,Ellis Ave & 58th St,416,Dorchester Ave & 49th St,Subscriber,Male,1980
21742995,2019-01-01 11:53:37,2019-01-01 12:07:18,1688,821.0,26,McClurg Ct & Illinois St,33,State St & Van Buren St,Subscriber,Male,1993
21742997,2019-01-01 11:54:21,2019-01-01 12:01:41,4470,440.0,36,Franklin St & Jackson Blvd,31,Franklin St & Chicago Ave,Subscriber,Male,1980
21742998,2019-01-01 11:54:44,2019-01-01 12:15:46,3418,"1,262.0",163,Damen Ave & Clybourn Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Female,1989
21742999,2019-01-01 11:55:20,2019-01-01 12:24:44,6374,"1,764.0",25,Michigan Ave & Pearson St,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1980
21743000,2019-01-01 11:55:20,2019-01-01 12:24:44,6433,"1,764.0",25,Michigan Ave & Pearson St,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1984
21743001,2019-01-01 11:56:03,2019-01-01 12:14:54,4841,"1,131.0",176,Clark St & Elm St,80,Aberdeen St & Monroe St,Subscriber,Female,1991
21743002,2019-01-01 11:57:16,2019-01-01 12:09:51,910,755.0,43,Michigan Ave & Washington St,96,Desplaines St & Randolph St,Subscriber,Female,1983
21743003,2019-01-01 11:57:26,2019-01-01 11:59:51,5968,145.0,80,Aberdeen St & Monroe St,621,Aberdeen St & Randolph St,Subscriber,Male,1985
21743004,2019-01-01 11:57:27,2019-01-01 12:03:29,6324,362.0,33,State St & Van Buren St,41,Federal St & Polk St,Subscriber,Male,1966
21743006,2019-01-01 11:58:14,2019-01-01 12:05:07,110,413.0,17,Honore St & Division St,128,Damen Ave & Chicago Ave,Subscriber,Female,1979
21743007,2019-01-01 11:58:45,2019-01-01 12:28:27,3807,"1,782.0",337,Clark St & Chicago Ave,176,Clark St & Elm St,Subscriber,,
21743009,2019-01-01 12:00:12,2019-01-01 12:16:22,1201,970.0,321,Wabash Ave & 9th St,176,Clark St & Elm St,Subscriber,Male,1990
21743014,2019-01-01 12:02:25,2019-01-01 12:06:07,6219,222.0,66,Clinton St & Lake St,133,Kingsbury St & Kinzie St,Subscriber,Female,1962
21743015,2019-01-01 12:02:38,2019-01-01 12:08:01,3417,323.0,142,McClurg Ct & Erie St,337,Clark St & Chicago Ave,Subscriber,Male,1996
21743016,2019-01-01 12:02:53,2019-01-01 14:39:24,441,"9,391.0",418,Ellis Ave & 53rd St,345,Lake Park Ave & 56th St,Customer,,
21743017,2019-01-01 12:02:59,2019-01-01 12:11:47,568,528.0,23,Orleans St & Elm St (*),173,Mies van der Rohe Way & Chicago Ave,Subscriber,Female,1990
21743018,2019-01-01 12:03:23,2019-01-01 12:15:58,3932,755.0,163,Damen Ave & Clybourn Ave,329,Lake Shore Dr & Diversey Pkwy,Subscriber,Male,1983
21743019,2019-01-01 12:03:43,2019-01-01 12:11:27,5968,464.0,621,Aberdeen St & Randolph St,212,Wells St & Hubbard St,Subscriber,Male,1985
21743022,2019-01-01 12:05:08,2019-01-01 12:27:03,5237,"1,315.0",281,Western Ave & 24th St,368,Ashland Ave & Archer Ave,Subscriber,Male,1974
21743024,2019-01-01 12:05:24,2019-01-01 12:11:04,6311,340.0,327,Sheffield Ave & Webster Ave,20,Sheffield Ave & Kingsbury St,Subscriber,Male,1993
21743027,2019-01-01 12:06:30,2019-01-01 12:14:25,5302,475.0,414,Canal St & Taylor St,168,Michigan Ave & 14th St,Subscriber,Male,1987
21743028,2019-01-01 12:06:33,2019-01-01 12:10:26,6440,233.0,24,Fairbanks Ct & Grand Ave,142,McClurg Ct & Erie St,Subscriber,Male,1978
21743029,2019-01-01 12:07:31,2019-01-01 12:12:35,2205,304.0,59,Wabash Ave & Roosevelt Rd,414,Canal St & Taylor St,Subscriber,Male,1987
21743030,2019-01-01 12:07:31,2019-01-01 12:14:10,5244,399.0,133,Kingsbury St & Kinzie St,161,Rush St & Superior St,Subscriber,Male,1988
21743031,2019-01-01 12:07:49,2019-01-01 12:09:35,2135,106.0,67,Sheffield Ave & Fullerton Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1990
21743033,2019-01-01 12:07:57,2019-01-01 12:14:21,4278,384.0,226,Racine Ave & Belmont Ave,156,Clark St & Wellington Ave,Subscriber,Male,1970
21743034,2019-01-01 12:08:15,2019-01-01 12:17:16,5931,541.0,300,Broadway & Barry Ave,240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1993
21743035,2019-01-01 12:08:29,2019-01-01 12:25:31,4881,"1,022.0",49,Dearborn St & Monroe St,41,Federal St & Polk St,Subscriber,Male,1957
21743038,2019-01-01 12:08:44,2019-01-01 12:14:14,5528,330.0,175,Wells St & Polk St,626,Delano Ct & Roosevelt Rd,Subscriber,Male,1983
21743039,2019-01-01 12:09:00,2019-01-01 12:22:20,221,800.0,340,Clark St & Wrightwood Ave,230,Lincoln Ave & Roscoe St,Subscriber,Female,1990
21743040,2019-01-01 12:09:35,2019-01-01 12:14:48,287,313.0,218,Wells St & 19th St,218,Wells St & 19th St,Customer,Male,2002
21743043,2019-01-01 12:10:37,2019-01-01 12:17:20,5456,403.0,463,Clark St & Berwyn Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1993
21743046,2019-01-01 12:11:25,2019-01-01 12:16:49,871,324.0,114,Sheffield Ave & Waveland Ave,156,Clark St & Wellington Ave,Subscriber,Male,1994
21743050,2019-01-01 12:13:33,2019-01-01 12:32:09,4399,"1,116.0",324,Stockton Dr & Wrightwood Ave,85,Michigan Ave & Oak St,Subscriber,Female,1986
21743051,2019-01-01 12:13:50,2019-01-01 12:29:43,1219,953.0,465,Marine Dr & Ainslie St,298,Lincoln Ave & Belle Plaine Ave,Subscriber,Female,1985
21743052,2019-01-01 12:15:15,2019-01-01 12:20:36,3090,321.0,220,Clark St & Drummond Pl,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1974
21743053,2019-01-01 12:15:24,2019-01-01 12:21:50,3969,386.0,234,Clark St & Montrose Ave,344,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1987
21743054,2019-01-01 12:15:25,2019-01-01 12:20:32,715,307.0,26,McClurg Ct & Illinois St,181,LaSalle St & Illinois St,Subscriber,Male,1972
21743055,2019-01-01 12:15:39,2019-01-01 12:19:11,4166,212.0,138,Clybourn Ave & Division St,182,Wells St & Elm St,Subscriber,Female,1990
21743056,2019-01-01 12:16:12,2019-01-01 12:28:13,200,721.0,359,Larrabee St & Division St,54,Ogden Ave & Chicago Ave,Subscriber,Female,1993
21743057,2019-01-01 12:16:18,2019-01-01 12:21:08,4188,290.0,257,Lincoln Ave & Waveland Ave,308,Seeley Ave & Roscoe St,Subscriber,Female,1986
21743058,2019-01-01 12:16:21,2019-01-01 12:21:08,1951,287.0,257,Lincoln Ave & Waveland Ave,308,Seeley Ave & Roscoe St,Subscriber,Male,1986
21743059,2019-01-01 12:16:28,2019-01-01 12:22:37,1296,369.0,176,Clark St & Elm St,364,Larrabee St & Oak St,Subscriber,Female,1964
21743063,2019-01-01 12:19:38,2019-01-01 12:25:39,4793,361.0,72,Wabash Ave & 16th St,120,Wentworth Ave & Cermak Rd (Temp),Subscriber,Male,1960
21743065,2019-01-01 12:19:46,2019-01-01 12:39:16,6296,"1,170.0",442,California Ave & 23rd Pl,442,California Ave & 23rd Pl,Subscriber,Male,1948
21743071,2019-01-01 12:22:07,2019-01-01 12:30:01,6118,474.0,59,Wabash Ave & Roosevelt Rd,57,Clinton St & Roosevelt Rd,Subscriber,Female,1993
21743072,2019-01-01 12:22:35,2019-01-01 12:29:56,3875,441.0,59,Wabash Ave & Roosevelt Rd,57,Clinton St & Roosevelt Rd,Subscriber,Male,1992
21743073,2019-01-01 12:23:28,2019-01-01 14:22:17,287,"7,129.0",218,Wells St & 19th St,255,Indiana Ave & Roosevelt Rd,Customer,Male,2002
21743074,2019-01-01 12:23:51,2019-01-01 12:35:48,6269,717.0,113,Bissell St & Armitage Ave,141,Clark St & Lincoln Ave,Subscriber,Male,1978
21743075,2019-01-01 12:24:02,2019-01-01 12:28:39,1485,277.0,77,Clinton St & Madison St,112,Green St & Randolph St,Subscriber,Male,1980
21743078,2019-01-01 12:25:21,2019-01-01 12:31:59,610,398.0,153,Southport Ave & Wellington Ave,300,Broadway & Barry Ave,Subscriber,Male,1993
21743080,2019-01-01 12:25:46,2019-01-01 12:39:22,2648,816.0,621,Aberdeen St & Randolph St,53,Wells St & Huron St,Subscriber,Female,1958
21743081,2019-01-01 12:26:28,2019-01-01 12:29:22,6270,174.0,251,Clarendon Ave & Leland Ave,465,Marine Dr & Ainslie St,Subscriber,Male,1970
21743085,2019-01-01 12:28:05,2019-01-01 12:44:39,268,994.0,110,Dearborn St & Erie St,21,Aberdeen St & Jackson Blvd,Subscriber,Male,1993
21743088,2019-01-01 12:28:23,2019-01-01 12:47:05,5996,"1,122.0",177,Theater on the Lake,232,Pine Grove Ave & Waveland Ave,Subscriber,Female,1964
21743093,2019-01-01 12:29:29,2019-01-01 12:32:10,672,161.0,169,Canal St & Harrison St,414,Canal St & Taylor St,Subscriber,Male,1940
21743094,2019-01-01 12:29:58,2019-01-01 12:33:04,5794,186.0,56,Desplaines St & Kinzie St,133,Kingsbury St & Kinzie St,Subscriber,Male,1975
21743096,2019-01-01 12:30:12,2019-01-01 12:51:51,5385,"1,299.0",116,Western Ave & Winnebago Ave,69,Damen Ave & Pierce Ave,Subscriber,Male,1992
21743099,2019-01-01 12:31:04,2019-01-01 12:39:58,5237,534.0,368,Ashland Ave & Archer Ave,547,Ashland Ave & Pershing Rd,Subscriber,Male,1974
21743101,2019-01-01 12:31:11,2019-01-01 12:33:47,5865,156.0,294,Broadway & Berwyn Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1979
21743102,2019-01-01 12:31:52,2019-01-01 12:55:56,787,"1,444.0",637,Wood St & Chicago Ave (*),259,California Ave & Francis Pl,Subscriber,Female,1984
21743103,2019-01-01 12:32:06,2019-01-01 12:55:56,992,"1,430.0",637,Wood St & Chicago Ave (*),259,California Ave & Francis Pl,Subscriber,Male,1982
21743104,2019-01-01 12:32:39,2019-01-01 12:49:25,87,"1,006.0",620,Orleans St & Chestnut St (NEXT Apts),134,Peoria St & Jackson Blvd,Subscriber,Male,1988
21743105,2019-01-01 12:32:40,2019-01-01 12:41:34,965,534.0,133,Kingsbury St & Kinzie St,7,Field Blvd & South Water St,Subscriber,Male,1978
21743106,2019-01-01 12:34:08,2019-01-01 12:38:48,2019,280.0,273,Michigan Ave & 18th St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1980
21743109,2019-01-01 12:35:08,2019-01-01 12:47:52,3426,764.0,24,Fairbanks Ct & Grand Ave,289,Wells St & Concord Ln,Subscriber,Male,1987
21743110,2019-01-01 12:35:09,2019-01-01 12:52:37,5794,"1,048.0",133,Kingsbury St & Kinzie St,118,Sedgwick St & North Ave,Subscriber,Male,1950
21743113,2019-01-01 12:36:09,2019-01-01 12:42:15,4041,366.0,195,Columbus Dr & Randolph St,49,Dearborn St & Monroe St,Subscriber,Male,1981
21743114,2019-01-01 12:36:35,2019-01-01 12:53:40,4031,"1,025.0",238,Wolcott (Ravenswood) Ave & Montrose Ave (*),304,Broadway & Waveland Ave,Subscriber,Male,1982
21743116,2019-01-01 12:37:26,2019-01-01 12:40:07,2140,161.0,525,Glenwood Ave & Touhy Ave,520,Greenview Ave & Jarvis Ave,Subscriber,Male,1982
21743118,2019-01-01 12:38:26,2019-01-01 12:46:08,3754,462.0,152,Lincoln Ave & Diversey Pkwy,296,Broadway & Belmont Ave,Subscriber,Male,1988
21743119,2019-01-01 12:39:49,2019-01-01 12:45:14,2427,325.0,94,Clark St & Armitage Ave,225,Halsted St & Dickens Ave,Customer,,
